contractid,org_name,org_type,plan_type,partial,eghp,ssa,fips,county,state,notes
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11861,13257,Stephens,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11862,13259,Stewart,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11870,13261,Sumter,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11880,13263,Talbot,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11881,13265,Taliaferro,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11882,13267,Tattnall,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11883,13269,Taylor,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11884,13271,Telfair,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11885,13273,Terrell,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11900,13277,Tift,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11901,13279,Toombs,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11903,13283,Treutlen,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11911,13287,Turner,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11912,13289,Twiggs,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11920,13293,Upson,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11930,13297,Walton,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11940,13299,Ware,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11941,13301,Warren,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11950,13303,Washington,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11960,13305,Wayne,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11961,13307,Webster,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11962,13309,Wheeler,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11971,13315,Wilcox,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11972,13317,Wilkes,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11973,13319,Wilkinson,GA,
H8093,"GEORGIA ASSURANCE, INC.",Local CCP,HMO/HMOPOS,NA,,11980,13321,Worth,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11010,13003,Atkinson,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11020,13007,Baker,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11050,13013,Barrow,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11070,13017,Ben Hill,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11110,13025,Brantley,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11180,13043,Candler,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11220,13051,Chatham,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11240,13055,Chattooga,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11280,13063,Clayton,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11281,13065,Clinch,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11340,13081,Crisp,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11370,13089,DeKalb,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11430,13105,Elbert,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11461,13117,Forsyth,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11462,13119,Franklin,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11470,13121,Fulton,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11471,13123,Gilmer,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11480,13125,Glascock,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11530,13135,Gwinnett,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11540,13137,Habersham,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11560,13141,Hancock,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11581,13147,Hart,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11590,13149,Heard,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11591,13151,Henry,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11601,13155,Irwin,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11610,13157,Jackson,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11620,13163,Jefferson,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11630,13165,Jenkins,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11690,13181,Lincoln,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11771,13211,Morgan,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11780,13215,Muscogee,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11830,13233,Polk,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11831,13235,Pulaski,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11833,13239,Quitman,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11841,13247,Rockdale,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11880,13263,Talbot,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11881,13265,Taliaferro,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11885,13273,Terrell,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11900,13277,Tift,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11902,13281,Towns,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11903,13283,Treutlen,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11911,13287,Turner,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11920,13293,Upson,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11930,13297,Walton,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11941,13301,Warren,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11950,13303,Washington,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11963,13311,White,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11971,13315,Wilcox,GA,
H8145,HUMANA INSURANCE COMPANY,PFFS,PFFS,NA,,11972,13317,Wilkes,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11030,13009,Baldwin,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11040,13011,Banks,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11050,13013,Barrow,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11070,13017,Ben Hill,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11100,13023,Bleckley,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11130,13029,Bryan,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11140,13031,Bulloch,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11161,13037,Calhoun,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11260,13059,Clarke,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11300,13071,Colquitt,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11320,13077,Coweta,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11330,13079,Crawford,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11340,13081,Crisp,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11350,13085,Dawson,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11380,13091,Dodge,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11381,13093,Dooly,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11400,13097,Douglas,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11421,13103,Effingham,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11440,13107,Emanuel,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11441,13109,Evans,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11451,13113,Fayette,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11530,13135,Gwinnett,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11540,13137,Habersham,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11550,13139,Hall,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11600,13153,Houston,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11601,13155,Irwin,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11610,13157,Jackson,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11640,13167,Johnson,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11660,13175,Laurens,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11670,13177,Lee,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11680,13179,Liberty,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11701,13187,Lumpkin,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11710,13193,Macon,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11770,13209,Montgomery,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11790,13217,Newton,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11800,13219,Oconee,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11810,13223,Paulding,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11811,13225,Peach,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11820,13229,Pierce,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11831,13235,Pulaski,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11841,13247,Rockdale,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11860,13255,Spalding,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11861,13257,Stephens,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11883,13269,Taylor,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11884,13271,Telfair,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11885,13273,Terrell,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11900,13277,Tift,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11901,13279,Toombs,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11902,13281,Towns,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11903,13283,Treutlen,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11911,13287,Turner,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11912,13289,Twiggs,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11913,13291,Union,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11920,13293,Upson,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11930,13297,Walton,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11962,13309,Wheeler,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11963,13311,White,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11970,13313,Whitfield,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11971,13315,Wilcox,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11973,13319,Wilkinson,GA,
H8748,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11980,13321,Worth,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11020,13007,Baker,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11030,13009,Baldwin,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11040,13011,Banks,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11050,13013,Barrow,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11090,13021,Bibb,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11100,13023,Bleckley,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11130,13029,Bryan,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11160,13035,Butts,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11220,13051,Chatham,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11250,13057,Cherokee,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11280,13063,Clayton,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11281,13065,Clinch,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11330,13079,Crawford,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11350,13085,Dawson,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11370,13089,DeKalb,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11380,13091,Dodge,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11381,13093,Dooly,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11451,13113,Fayette,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11461,13117,Forsyth,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11462,13119,Franklin,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11520,13133,Greene,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11560,13141,Hancock,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11581,13147,Hart,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11590,13149,Heard,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11591,13151,Henry,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11600,13153,Houston,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11611,13159,Jasper,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11650,13169,Jones,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11651,13171,Lamar,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11701,13187,Lumpkin,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11703,13191,McIntosh,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11710,13193,Macon,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11720,13195,Madison,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11740,13199,Meriwether,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11760,13207,Monroe,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11771,13211,Morgan,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11790,13217,Newton,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11800,13219,Oconee,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11801,13221,Oglethorpe,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11811,13225,Peach,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11812,13227,Pickens,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11821,13231,Pike,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11831,13235,Pulaski,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11832,13237,Putnam,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11834,13241,Rabun,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11841,13247,Rockdale,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11842,13249,Schley,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11850,13251,Screven,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11861,13257,Stephens,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11880,13263,Talbot,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11881,13265,Taliaferro,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11883,13269,Taylor,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11912,13289,Twiggs,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11930,13297,Walton,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11963,13311,White,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11971,13315,Wilcox,GA,
H9589,"CLEAR SPRING HEALTH (GA), INC.",Local CCP,Local PPO,NA,,11973,13319,Wilkinson,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11000,13001,Appling,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11010,13003,Atkinson,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11011,13005,Bacon,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11020,13007,Baker,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11030,13009,Baldwin,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11040,13011,Banks,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11050,13013,Barrow,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11060,13015,Bartow,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11070,13017,Ben Hill,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11080,13019,Berrien,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11090,13021,Bibb,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11100,13023,Bleckley,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11110,13025,Brantley,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11120,13027,Brooks,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11130,13029,Bryan,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11140,13031,Bulloch,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11150,13033,Burke,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11160,13035,Butts,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11161,13037,Calhoun,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11170,13039,Camden,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11180,13043,Candler,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11190,13045,Carroll,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11200,13047,Catoosa,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11210,13049,Charlton,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11220,13051,Chatham,GA,
R2604,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Regional CCP,Regional PPO,NA,,11230,13053,Chattahoochee,GA,
