contractid,org_name,org_type,plan_type,partial,eghp,ssa,fips,county,state,notes
H4513,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Local CCP,HMO/HMOPOS,NA,NA,11973,13319,Wilkinson,GA,
H4513,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",Local CCP,HMO/HMOPOS,NA,NA,11980,13321,Worth,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11000,13001,Appling,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11010,13003,Atkinson,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11011,13005,Bacon,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11020,13007,Baker,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11030,13009,Baldwin,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11040,13011,Banks,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11050,13013,Barrow,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11060,13015,Bartow,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11070,13017,Ben Hill,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11080,13019,Berrien,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11090,13021,Bibb,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11100,13023,Bleckley,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11110,13025,Brantley,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11120,13027,Brooks,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11130,13029,Bryan,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11140,13031,Bulloch,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11150,13033,Burke,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11160,13035,Butts,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11161,13037,Calhoun,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11170,13039,Camden,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11180,13043,Candler,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11190,13045,Carroll,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11200,13047,Catoosa,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11220,13051,Chatham,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11230,13053,Chattahoochee,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11240,13055,Chattooga,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11250,13057,Cherokee,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11260,13059,Clarke,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11270,13061,Clay,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11280,13063,Clayton,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11281,13065,Clinch,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11290,13067,Cobb,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11291,13069,Coffee,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11300,13071,Colquitt,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11310,13073,Columbia,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11311,13075,Cook,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11320,13077,Coweta,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11330,13079,Crawford,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11340,13081,Crisp,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11341,13083,Dade,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11350,13085,Dawson,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11360,13087,Decatur,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11370,13089,DeKalb,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11380,13091,Dodge,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11381,13093,Dooly,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11390,13095,Dougherty,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11400,13097,Douglas,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11420,13101,Echols,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11421,13103,Effingham,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11430,13105,Elbert,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11440,13107,Emanuel,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11441,13109,Evans,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11450,13111,Fannin,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11451,13113,Fayette,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11461,13117,Forsyth,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11462,13119,Franklin,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11470,13121,Fulton,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11471,13123,Gilmer,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11480,13125,Glascock,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11510,13131,Grady,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11520,13133,Greene,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11530,13135,Gwinnett,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11540,13137,Habersham,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11550,13139,Hall,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11560,13141,Hancock,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11570,13143,Haralson,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11580,13145,Harris,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11581,13147,Hart,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11590,13149,Heard,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11591,13151,Henry,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11600,13153,Houston,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11601,13155,Irwin,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11610,13157,Jackson,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11611,13159,Jasper,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11612,13161,Jeff Davis,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11620,13163,Jefferson,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11630,13165,Jenkins,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11640,13167,Johnson,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11650,13169,Jones,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11651,13171,Lamar,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11660,13175,Laurens,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11670,13177,Lee,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11680,13179,Liberty,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11690,13181,Lincoln,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11691,13183,Long,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11701,13187,Lumpkin,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11702,13189,McDuffie,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11703,13191,McIntosh,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11710,13193,Macon,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11720,13195,Madison,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11730,13197,Marion,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11740,13199,Meriwether,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11741,13201,Miller,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11750,13205,Mitchell,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11760,13207,Monroe,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11770,13209,Montgomery,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11771,13211,Morgan,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11772,13213,Murray,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11780,13215,Muscogee,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11790,13217,Newton,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11800,13219,Oconee,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11801,13221,Oglethorpe,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11810,13223,Paulding,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11811,13225,Peach,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11812,13227,Pickens,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11820,13229,Pierce,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11821,13231,Pike,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11830,13233,Polk,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11831,13235,Pulaski,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11832,13237,Putnam,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11833,13239,Quitman,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11834,13241,Rabun,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11835,13243,Randolph,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11840,13245,Richmond,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11841,13247,Rockdale,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11842,13249,Schley,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11850,13251,Screven,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11860,13255,Spalding,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11861,13257,Stephens,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11862,13259,Stewart,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11870,13261,Sumter,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11880,13263,Talbot,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11881,13265,Taliaferro,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11882,13267,Tattnall,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11883,13269,Taylor,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11884,13271,Telfair,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11885,13273,Terrell,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11890,13275,Thomas,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11900,13277,Tift,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11903,13283,Treutlen,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11910,13285,Troup,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11911,13287,Turner,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11912,13289,Twiggs,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11920,13293,Upson,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11930,13297,Walton,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11940,13299,Ware,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11941,13301,Warren,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11950,13303,Washington,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11960,13305,Wayne,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11961,13307,Webster,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11962,13309,Wheeler,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11963,13311,White,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11971,13315,Wilcox,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11972,13317,Wilkes,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11973,13319,Wilkinson,GA,
H5141,CLOVER INSURANCE COMPANY,Local CCP,Local PPO,NA,,11980,13321,Worth,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11000,13001,Appling,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11010,13003,Atkinson,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11011,13005,Bacon,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11020,13007,Baker,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11030,13009,Baldwin,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11040,13011,Banks,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11050,13013,Barrow,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11060,13015,Bartow,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11070,13017,Ben Hill,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11080,13019,Berrien,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11090,13021,Bibb,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11100,13023,Bleckley,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11110,13025,Brantley,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11120,13027,Brooks,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11130,13029,Bryan,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11140,13031,Bulloch,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11150,13033,Burke,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11160,13035,Butts,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11161,13037,Calhoun,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11170,13039,Camden,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11180,13043,Candler,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11190,13045,Carroll,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11200,13047,Catoosa,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11210,13049,Charlton,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11220,13051,Chatham,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11230,13053,Chattahoochee,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11240,13055,Chattooga,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11250,13057,Cherokee,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11260,13059,Clarke,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11270,13061,Clay,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11280,13063,Clayton,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11281,13065,Clinch,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11290,13067,Cobb,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11291,13069,Coffee,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11300,13071,Colquitt,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11310,13073,Columbia,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11311,13075,Cook,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11320,13077,Coweta,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11330,13079,Crawford,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11340,13081,Crisp,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11341,13083,Dade,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11350,13085,Dawson,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11360,13087,Decatur,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11370,13089,DeKalb,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11380,13091,Dodge,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11381,13093,Dooly,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11390,13095,Dougherty,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11400,13097,Douglas,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11410,13099,Early,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11420,13101,Echols,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11421,13103,Effingham,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11430,13105,Elbert,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11440,13107,Emanuel,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11441,13109,Evans,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11450,13111,Fannin,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11451,13113,Fayette,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11460,13115,Floyd,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11461,13117,Forsyth,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11462,13119,Franklin,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11470,13121,Fulton,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11471,13123,Gilmer,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11480,13125,Glascock,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11490,13127,Glynn,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11500,13129,Gordon,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11510,13131,Grady,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11520,13133,Greene,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11530,13135,Gwinnett,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11540,13137,Habersham,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11550,13139,Hall,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11560,13141,Hancock,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11570,13143,Haralson,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11580,13145,Harris,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11581,13147,Hart,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11590,13149,Heard,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11591,13151,Henry,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11600,13153,Houston,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11601,13155,Irwin,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11610,13157,Jackson,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11611,13159,Jasper,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11612,13161,Jeff Davis,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11620,13163,Jefferson,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11630,13165,Jenkins,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11640,13167,Johnson,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11650,13169,Jones,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11651,13171,Lamar,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11652,13173,Lanier,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11660,13175,Laurens,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11670,13177,Lee,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11680,13179,Liberty,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11690,13181,Lincoln,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11691,13183,Long,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11701,13187,Lumpkin,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11702,13189,McDuffie,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11703,13191,McIntosh,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11710,13193,Macon,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11720,13195,Madison,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11730,13197,Marion,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11740,13199,Meriwether,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11741,13201,Miller,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11750,13205,Mitchell,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11760,13207,Monroe,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11770,13209,Montgomery,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11771,13211,Morgan,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11772,13213,Murray,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11780,13215,Muscogee,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11790,13217,Newton,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11800,13219,Oconee,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11801,13221,Oglethorpe,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11810,13223,Paulding,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11811,13225,Peach,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11812,13227,Pickens,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11820,13229,Pierce,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11821,13231,Pike,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11830,13233,Polk,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11831,13235,Pulaski,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11832,13237,Putnam,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11833,13239,Quitman,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11834,13241,Rabun,GA,
H5216,HUMANA INSURANCE COMPANY,Local CCP,Local PPO,NA,,11835,13243,Randolph,GA,
